"","Site","campaign","habitat","drying_regime","flow_state","mean_CO2_g_m2_d","mean_CH4_mg_m2_d","mean_soil_temp","mean_soil_VWC","mean_pool_riffle_depth_cm","sed_temp","sed_VWC","Air_temp","Temp_water_C","Mean_Velocity..m.s.","bedrock","boulders","cobbles","gravel","sand","silt","Sed_OM","DO_mg_L","pH","cond_us_cm","Freq_Flow","Freq_Dry","Freq_Ponded","latitude","longitude","m_to_source","freq_flow_2021","freq_dry_2021","freq_pool_2021","freqflow7","freqflow30","freqdry7","freqdry30","freqpool7","freqpool30","Tsince_manual","percent_C","percent_N","CN_ratio","Canopy_Cover_Benth","Stock_Benth_g.m2","Ave.wet.width_m","Embeddedness","Discharge_l_s","masl","length.IR.up","length.PR.up","percent.IR.up","percent.PR.up","Max..wetted.width..m.","Min..wetted.width..m.","Bankfull.at.max..wetted.width..m.","Bankfull.at.min..wetted.width..m.","MeanDur_Ponded","MeanDur_Dry","MeanDur_Flow","MaxDur_Ponded","MaxDur_Dry","MaxDur_Flow","sed_pH","sed_cond_uS_cm","NO3_N_mg_l","DN_ugL","DOC_ugL","SRP_ugL","NH4_N_ugL","In_stream_CO2_g_m2_d","aquatic_conditions"
"145","BU02","4","Riparian","perennial","flowing",3.53171219988159,-0.475955539901041,15.9466666666667,0.297266666666667,NA,NA,NA,22.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.914635,5.373575,4686.043,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53045149229897,"Flowing"
"146","BU02","5","Flowing","perennial","flowing",3.56455978857597,2.68951492283072,NA,NA,19.375,NA,NA,19.258,11.7,0.1631,0,40,54,5,1,0,1.26,9.95,8.3,405,1,0,0,45.914635,5.373575,4686.043,1,0,0,1,1,0,0,0,0,NA,0.292635428,0.102774279,2.8473605540935,95.5,7.568381161,1.9,0,0.027,340,2763.8,9112.5,23.27155764,76.72844236,2.4,1.5,3.7,3.2,0,0,NA,0,0,NA,7.19,457,0.738,657.5,866.5,2,23,3.56455978857597,"Flowing"
"147","BU02","5","Riparian","perennial","flowing",2.80977821804417,-0.621199625878343,17.1916666666667,0.20375,NA,NA,NA,19.35325,NA,NA,NA,NA,NA,NA,NA,NA,1.26,NA,NA,405,1,0,0,45.914635,5.373575,4686.043,1,0,0,1,1,0,0,0,0,NA,5.607280433,0.307677104,18.2245619193036,NA,7.568381161,1.9,0,NA,340,2763.8,9112.5,23.27155764,76.72844236,2.4,1.5,3.7,3.2,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.56455978857597,"Flowing"
"148","BU02","6","Flowing","perennial","flowing",2.65249765178482,3.48226092882932,NA,NA,21.56,NA,NA,14.4392,10.3,NA,0,40,54,5,1,0,NA,10.86,7.75,398,1,0,0,45.914635,5.373575,4686.043,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65249765178482,"Flowing"
"149","BU02","6","Riparian","perennial","flowing",1.72191899994825,-0.588030633572382,9.29333333333333,0.222933333333333,NA,NA,NA,14.9904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.914635,5.373575,4686.043,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65249765178482,"Flowing"
"150","BU02","7","Flowing","perennial","flowing",2.04202712010827,1.15184233707378,NA,NA,32.75,NA,NA,4.1015,NA,NA,0,40,54,5,1,0,NA,NA,NA,NA,1,0,0,45.914635,5.373575,4686.043,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,95.5,6.327597655,NA,10,NA,340,2763.8,9112.5,23.27155764,76.72844236,NA,NA,3.7,3.2,0,0,NA,0,0,NA,NA,NA,0.934,906.5,1674,2,3,2.04202712010827,"Flowing"
"151","BU02","7","Riparian","perennial","flowing",0.841573174936568,-0.346444002523861,3.21666666666667,NA,NA,NA,NA,3.97125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.914635,5.373575,4686.043,1,0,0,1,1,0,0,0,0,NA,5.713387786,0.309882596,18.437265789525,NA,6.327597655,NA,10,NA,340,2763.8,9112.5,23.27155764,76.72844236,NA,NA,3.7,3.2,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.04202712010827,"Flowing"
"152","CA01","1","Flowing","perennial","flowing",7.11393859321255,0.130920898184606,NA,NA,26.4,NA,NA,8.5,8.7,0.303,0,5,80,15,0,0,3.03,11.13,8.04,432,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,1.286937579,0.150820603,8.53290302121388,67.5,0.340765228,3.3,40,0.002,538,1686.4,727.8,69.85336758,30.14663242,3.7,2.7,6,4,0,0,NA,0,0,NA,7.87,611,0.811,770,1394,8,0,7.11393859321255,"Flowing"
"153","CA01","1","Riparian","perennial","flowing",0.476169647207749,-0.0631030729042767,6.57333333333334,0.342866666666667,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,432,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,9.137535246,0.491591311,18.5876663023444,NA,0.340765228,3.3,40,NA,538,1686.4,727.8,69.85336758,30.14663242,3.7,2.7,6,4,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7.11393859321255,"Flowing"
"154","CA01","2","Flowing","perennial","flowing",7.73631737646156,0.396261332077002,NA,NA,15.68,NA,NA,8.8,9.6,NA,0,5,80,15,0,0,NA,10.44,7.99,433,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73631737646156,"Flowing"
"155","CA01","2","Riparian","perennial","flowing",1.60691779318242,-0.115829397256269,9.77333333333333,0.344866666666667,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73631737646156,"Flowing"
"156","CA01","3","Flowing","perennial","flowing",8.82998134190997,0.130701269428801,NA,NA,23.14,NA,NA,14.1144,11.1,0.4748,0,10,60,29,1,0,3.28,10.42,7.58,454,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,0.654665881,0.124814197,5.24512352549125,67.5,0.419382345,2.75,0,0.134,538,1686.4,727.8,69.85336758,30.14663242,3.6,1.8,6,4,0,0,NA,0,0,NA,7.73,325,1.172,1010.5,2678.5,4,59,8.82998134190997,"Flowing"
"157","CA01","3","Riparian","perennial","flowing",2.16291264474807,-0.114693822579087,13.2866666666667,0.366666666666667,NA,NA,NA,14.1338,NA,NA,NA,NA,NA,NA,NA,NA,3.28,NA,NA,454,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,8.931598363,0.472414415,18.9062782154943,NA,0.419382345,2.75,0,NA,538,1686.4,727.8,69.85336758,30.14663242,3.6,1.8,6,4,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8.82998134190997,"Flowing"
"158","CA01","4","Flowing","perennial","flowing",11.0597418078107,0.151224765009974,NA,NA,14.4,NA,NA,16.4895,NA,NA,0,10,60,29,1,0,NA,NA,NA,NA,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0597418078107,"Flowing"
"159","CA01","4","Riparian","perennial","flowing",3.00066542727281,-0.207620403361944,13.0033333333333,0.404,NA,NA,NA,16.4824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0597418078107,"Flowing"
"160","CA01","5","Flowing","perennial","flowing",4.31152057715143,0.0206999323548279,NA,NA,15.9,NA,NA,15.354,11.5,0.1609,0,20,75,5,0,0,2.87,10,7.97,460,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,1.488672804,0.199959083,7.44488713223395,67.5,11.80760836,2.9,40,0.009,538,1686.4,727.8,69.85336758,30.14663242,3.9,0.8,6,4,0,0,NA,0,0,NA,7.37,124.7,0.947,866,1124.5,9,28,4.31152057715143,"Flowing"
"161","CA01","5","Riparian","perennial","flowing",4.76378041092685,-0.365770510883402,14.6916666666667,0.35575,NA,NA,NA,15.4495,NA,NA,NA,NA,NA,NA,NA,NA,2.87,NA,NA,460,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,9.193991904,0.249541424,36.8435498869318,NA,11.80760836,2.9,40,NA,538,1686.4,727.8,69.85336758,30.14663242,3.9,0.8,6,4,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.31152057715143,"Flowing"
"162","CA01","6","Flowing","perennial","flowing",5.00115525843987,0.245897337018016,NA,NA,13,NA,NA,11.5276,10.7,NA,0,20,75,5,0,0,NA,10.83,7.8,434,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00115525843987,"Flowing"
"163","CA01","6","Riparian","perennial","flowing",2.00821720578426,-0.234626048812794,8.70833333333334,0.355166666666667,NA,NA,NA,11.47925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00115525843987,"Flowing"
"164","CA01","7","Flowing","perennial","flowing",3.48337642381757,0.410114820145279,NA,NA,NA,NA,NA,5.2026,8.5,0.240981,0,30,60,10,0,0,1.19,10.83,8.1,434,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,0.383173055,0.116687865,3.28374381517735,67.5,5.437537325,2.56,40,0.013,538,1686.4,727.8,69.85336758,30.14663242,3.8,1.7,6,4,0,0,NA,0,0,NA,7.84,2310,0.719,728,1129,8,4,3.48337642381757,"Flowing"
"165","CA01","7","Riparian","perennial","flowing",0.97868726008787,NA,6.45,0.294916666666667,NA,NA,NA,5.192,NA,NA,NA,NA,NA,NA,NA,NA,1.19,NA,NA,434,1,0,0,45.880623,5.494407,2093.278,1,0,0,1,1,0,0,0,0,NA,5.776980173,0.29725962,19.4341235213851,NA,5.437537325,2.56,40,NA,538,1686.4,727.8,69.85336758,30.14663242,3.8,1.7,6,4,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.48337642381757,"Flowing"
"166","CA02","1","Flowing","perennial","flowing",11.2654632219365,0.0579130030406142,NA,NA,27,NA,NA,6,9.2,0.576,0,10,67,15,8,0,1.33,11.33,8.22,400,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,0.386415708,0.083610493,4.62161738479404,44.5,0.398325616,9.7,0,0.017,372,4543.3,9722.4,27.93693544,59.7834308,11,6,15,10,0,0,NA,0,0,NA,8.1,521,0.852,816,1230.5,12,1,11.2654632219365,"Flowing"
"167","CA02","1","Riparian","perennial","flowing",1.0799370573004,-0.357172959164106,5.12,0.3578,NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA,400,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,10.51184672,0.229513937,45.8004723260008,NA,0.398325616,9.7,0,NA,372,4543.3,9722.4,27.93693544,59.7834308,11,6,15,10,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,11.2654632219365,"Flowing"
"168","CA02","2","Flowing","perennial","flowing",6.16789732904953,NA,NA,NA,25.52,NA,NA,11.7,10.6,NA,0,10,67,15,8,0,NA,10.64,8,373,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16789732904953,"Flowing"
"169","CA02","2","Riparian","perennial","flowing",2.02308827770413,-0.467333640074993,10.8133333333333,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16789732904953,"Flowing"
"170","CA02","3","Flowing","perennial","flowing",6.85485365971798,0.148303233767827,NA,NA,24.44,NA,NA,17.8164,11.8,0.3232,0,15,60,20,5,0,0.29,10.49,7.71,375,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,1.001574729,0.151623022,6.60569032188265,44.5,0.451031582,6.9,0,0.447,372,4543.3,9722.4,27.93693544,59.7834308,10,3.7,15,10,0,0,NA,0,0,NA,8.29,136.7,0.801,734,1302.5,4,13,6.85485365971798,"Flowing"
"171","CA02","3","Riparian","perennial","flowing",4.62924806237945,-0.516556909268184,15.1866666666667,0.348066666666667,NA,NA,NA,17.8354,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,375,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,9.633282008,0.323373705,29.789936098855,NA,0.451031582,6.9,0,NA,372,4543.3,9722.4,27.93693544,59.7834308,10,3.7,15,10,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6.85485365971798,"Flowing"
"172","CA02","4","Flowing","perennial","flowing",18.7642430166931,NA,NA,NA,15.3,NA,NA,29.799,12.8,NA,0,15,60,20,5,0,NA,10.79,7.91,383,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7642430166931,"Flowing"
"173","CA02","4","Riparian","perennial","flowing",4.66799095340189,-0.382575358926031,16.0866666666667,0.336733333333333,NA,NA,NA,29.7576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7642430166931,"Flowing"
"174","CA02","5","Flowing","perennial","flowing",2.81650305182496,0.0138752289585234,NA,NA,NA,NA,NA,20.40025,11.7,NA,0,20,65,10,5,0,3.4,10.03,7.77,393,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,0.002557317,0,NA,44.5,27.56790958,5.6,0,0.11,372,4543.3,9722.4,27.93693544,59.7834308,8.1,2.6,15,10,0,0,NA,0,0,NA,7.11,130.5,0.765,688.5,771.5,7,23,2.81650305182496,"Flowing"
"175","CA02","5","Riparian","perennial","flowing",3.23805183945881,-0.884694728351636,16.725,0.26525,NA,NA,NA,20.54325,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,393,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,8.521785725,0.248882216,34.2402356502644,NA,27.56790958,5.6,0,NA,372,4543.3,9722.4,27.93693544,59.7834308,8.1,2.6,15,10,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.81650305182496,"Flowing"
"176","CA02","6","Flowing","perennial","flowing",4.77435908473745,0.351442249473839,NA,NA,25,NA,NA,9.1166,11,NA,0,20,65,10,5,0,NA,11.07,7.79,387,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77435908473745,"Flowing"
"177","CA02","6","Riparian","perennial","flowing",1.74373567467561,-0.453792115357206,10,0.325866666666667,NA,NA,NA,9.2152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77435908473745,"Flowing"
"178","CA02","7","Flowing","perennial","flowing",4.14297583857033,0.2084160059584,NA,NA,24.9,NA,NA,2.4672,9,0.31795,0,20,70,5,5,0,1.03,11.06,8.11,386,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,0.349832275,0.053667331,6.51853312772346,44.5,5.986889182,6.4,5,0.21,372,4543.3,9722.4,27.93693544,59.7834308,8.6,3.8,15,10,0,0,NA,0,0,NA,8.52,77.6,0.82,781.5,855.5,7,13,4.14297583857033,"Flowing"
"179","CA02","7","Riparian","perennial","flowing",0.799214280168051,-0.379348536967701,5.03333333333333,0.36325,NA,NA,NA,3.902,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,386,1,0,0,45.920551,5.442415,9170.02,1,0,0,1,1,0,0,0,0,NA,8.475246702,0.265200868,31.9578392254734,NA,5.986889182,6.4,5,NA,372,4543.3,9722.4,27.93693544,59.7834308,8.6,3.8,15,10,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.14297583857033,"Flowing"
"180","CO01","1","Flowing","perennial","flowing",3.44706111111127,0.708718231157619,NA,NA,8.34,NA,NA,-0.3,3.3,0.0951,5,0,32,58,5,0,1.69,10.58,7.42,322,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,0.636783219,0.099001944,6.43202742564328,48,1.911206727,1.3,0,0.007,909,0,1150.2,0,100,1.8,1.2,3,1.1,0,0,NA,0,0,NA,7.47,1005,0.713,737.5,3756,1,1,3.44706111111127,"Flowing"
"181","CO01","1","Riparian","perennial","flowing",0.295060564158914,-0.28566418181182,1.76666666666667,0.308066666666667,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,1.69,NA,NA,322,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,17.43896936,0.810214218,21.5238994485283,NA,1.911206727,1.3,0,NA,909,0,1150.2,0,100,1.8,1.2,3,1.1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.44706111111127,"Flowing"
"182","CO01","2","Flowing","perennial","flowing",5.53428172492682,0.824685437424247,NA,NA,10.54,NA,NA,11,8,NA,5,0,32,58,5,0,NA,8.89,7.88,326,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53428172492682,"Flowing"
"183","CO01","2","Riparian","perennial","flowing",0.755083313399725,-0.169528088289545,5.39333333333333,0.324666666666667,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53428172492682,"Flowing"
"184","CO01","3","Flowing","perennial","flowing",9.96003699552501,2.893943464809,NA,NA,17.2,NA,NA,16.7128,14.5,0.3615,5,2,49,39,5,0,4.39,7.45,7.28,301,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,0.738330293,0.126058865,5.85702792897588,48,1.225683934,1.3,0,0.041,909,0,1150.2,0,100,1.9,0.9,3,1.1,0,0,NA,0,0,NA,7.46,908,0.671,912.5,9393,2,25,9.96003699552501,"Flowing"
"185","CO01","3","Riparian","perennial","flowing",2.2955624689466,-0.090524986813134,13.2,0.354266666666667,NA,NA,NA,16.751,NA,NA,NA,NA,NA,NA,NA,NA,4.39,NA,NA,301,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,12.72139345,0.715058543,17.7907019985076,NA,1.225683934,1.3,0,NA,909,0,1150.2,0,100,1.9,0.9,3,1.1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9.96003699552501,"Flowing"
"186","CO01","4","Flowing","perennial","flowing",3.3986303200223,3.6631637875897,NA,NA,12.86,NA,NA,14.402,14.4,NA,5,2,49,39,5,0,NA,8.48,7.63,381,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3986303200223,"Flowing"
"187","CO01","4","Riparian","perennial","flowing",4.42665903717485,-0.409469562572061,13.5533333333333,0.341066666666666,NA,NA,NA,14.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3986303200223,"Flowing"
"188","CO01","5","Flowing","perennial","flowing",0.338810888028691,0.514736046839054,NA,NA,8.4,NA,NA,13.654,10.6,0.0456,5,0,80,10,5,0,1.75,8.96,7.76,423,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,0.881689707,0.131665498,6.69643695875437,48,0.838435552,1.15,0,0.003,909,0,1150.2,0,100,1.6,0.8,3,1.1,0,0,NA,0,0,NA,8.05,147.2,0.185,525,5738.5,1,20,0.338810888028691,"Flowing"
"189","CO01","5","Riparian","perennial","flowing",3.03625274339121,-0.417973438378491,13.3,0.277166666666667,NA,NA,NA,13.63,NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,NA,423,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,12.53722303,0.667703216,18.7766401742178,NA,0.838435552,1.15,0,NA,909,0,1150.2,0,100,1.6,0.8,3,1.1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.338810888028691,"Flowing"
"190","CO01","6","Flowing","perennial","flowing",0.960597303606752,0.821390676156463,NA,NA,8.75,NA,NA,9.15125,8.3,NA,5,0,80,10,5,0,NA,10.25,7.61,434,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960597303606752,"Flowing"
"191","CO01","6","Riparian","perennial","flowing",1.25202839666387,-0.109364817839954,7.45833333333333,0.361833333333333,NA,NA,NA,7.56275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960597303606752,"Flowing"
"192","CO01","7","Flowing","perennial","flowing",0.171519577569537,-0.177939807947182,NA,NA,11.4,NA,NA,2.9418,4,0.0197,5,1,69,25,0,0,1.64,10.83,8.19,435,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,0.911139534,0.116805206,7.80050449121249,48,2.572614752,0.9,0,0.001,909,0,1150.2,0,100,1.4,0.3,1.2,3,0,0,NA,0,0,NA,7.95,1097,0.166,311.5,3882,1,4,0.171519577569537,"Flowing"
"193","CO01","7","Riparian","perennial","flowing",0.575759911445863,0.0478235062653379,3.44666666666667,NA,NA,NA,NA,3.2372,NA,NA,NA,NA,NA,NA,NA,NA,1.64,NA,NA,435,1,0,0,46.056561,5.617871,512.2979,1,0,0,1,1,0,0,0,0,NA,32.39252833,1.976896672,16.3855444691648,NA,2.572614752,0.9,0,NA,909,0,1150.2,0,100,1.4,0.3,1.2,3,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.171519577569537,"Flowing"
"194","GR01","1","Flowing","intermittent_moderate","flowing",6.16495623158939,0.078301266742536,NA,NA,15.65,NA,NA,6.33333333333333,8.5,0.303545455,25,5,55,15,0,0,4.26,11.32,8.3,486,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,1.602030606,0.157216419,10.1899700819416,87,0.201961433,2.5,25,0.041,394,1872.8,482.7,79.50753556,20.49246444,3.4,1.9,8,5,3.75,9,31.25,9,20,101,7.6,691,0.157,210.5,2032,1,2,6.16495623158939,"Flowing"
"195","GR01","1","Riparian","intermittent_moderate","flowing",2.01367484984192,-0.264673401216589,5.73333333333333,0.363333333333334,NA,NA,NA,6.75,NA,NA,NA,NA,NA,NA,NA,NA,4.26,NA,NA,486,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,9.255220262,0.369143045,25.0721783529743,NA,0.201961433,2.5,25,NA,394,1872.8,482.7,79.50753556,20.49246444,3.4,1.9,8,5,3.75,9,31.25,9,20,101,NA,NA,NA,NA,NA,NA,NA,6.16495623158939,"Flowing"
"196","GR01","2","Flowing","intermittent_moderate","flowing",1.96896842476704,0.0285813247916268,NA,NA,11.6,NA,NA,11.5,10.7,NA,25,5,55,15,0,0,NA,10.45,8.2,481,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,1,1,0,0,0,0,170,NA,NA,NA,NA,NA,NA,NA,NA,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96896842476704,"Flowing"
